,MEAN DEP SCORE,LA CODE,STD DEP SCORE,LAD,LAD CODE,WARD CODE,All categories: Age,Children,Adults,Pensioners,All categories: Residence type,Lives in a household,Lives in a communal establishment,Communal establishments with persons sleeping rough identified,All categories: Ethnic group (detailed),White: English/Welsh/Scottish/Northern Irish/British,White: Irish,White: Polish,Asian/Asian British: Indian or British Indian,Asian/Asian British: Pakistani/British Pakistani,Black/African/Caribbean/Black British: African,Black/African/Caribbean/Black British: Caribbean,Other ethnic group: Any other ethnic group,All categories: Religion,Christian,Buddhist,Hindu,Jewish,Muslim (Islam),Sikh,Other religion: Total,No religion: Total,Religion not stated,All usual residents ,Area ,Density
60,37.118540855614974,00CS,14.111331112880803,E08000028,00CS,00CSGB,308063,74376.0,189367.0,44320.0,308063,305928,2135,0,308063.0,202822.0,2045.0,5532.0,31400.0,13952.0,4396.0,11382.0,36534.0,308063.0,170075.0,654.0,6810.0,73.0,25251.0,26934.0,1816.0,57716.0,18734.0,308063,8557,36
61,16.643093699248112,00CT,14.919429043310208,E08000029,00CT,00CTFZ,206674,45017.0,124438.0,37219.0,206674,205087,1587,1,206674.0,177248.0,3935.0,492.0,7098.0,3413.0,852.0,1930.0,11706.0,206674.0,135572.0,430.0,3684.0,353.0,5247.0,3504.0,569.0,44187.0,13128.0,206674,17829,11.6
62,31.26260750887574,00CU,17.41223681954028,E08000030,00CU,00CUFX,269323,63437.0,162626.0,43260.0,269323,267397,1926,1,269323.0,207238.0,1181.0,1405.0,16502.0,14289.0,1999.0,3197.0,23512.0,269323.0,158971.0,516.0,4560.0,54.0,22146.0,11606.0,1420.0,53876.0,16174.0,269323,10395,25.9
63,34.25989705063291,00CW,16.308034731734306,E08000031,00CW,00CWFX,249470,56128.0,154892.0,38450.0,249470,245526,3944,4,249470.0,160945.0,1526.0,2173.0,32162.0,4415.0,4081.0,9507.0,34661.0,249470.0,138394.0,1015.0,9292.0,88.0,9062.0,22689.0,3057.0,49821.0,16052.0,249470,6944,35.9
64,32.20964905537459,00CX,19.83270075447331,E08000032,00CX,00CXGH,522452,136579.0,320269.0,65604.0,522452,515315,7137,0,522452.0,333628.0,2541.0,5133.0,13555.0,106614.0,4993.0,3581.0,52407.0,522452.0,239843.0,1000.0,4882.0,299.0,129041.0,5125.0,1686.0,108027.0,32549.0,522452,36642,14.3
65,23.72065944186047,00CY,14.672709224909795,E08000033,00CY,00CYFU,203826,45344.0,128090.0,30392.0,203826,202376,1450,1,203826.0,176732.0,1795.0,1444.0,1130.0,13904.0,479.0,320.0,8022.0,203826.0,114667.0,593.0,616.0,153.0,14802.0,355.0,808.0,57193.0,14639.0,203826,36392,5.6
66,25.251453896153844,00CZ,15.769687748485833,E08000034,00CZ,00CZHA,422458,96818.0,265562.0,60078.0,422458,416840,5618,1,422458.0,323890.0,2635.0,2864.0,20797.0,41802.0,2364.0,4626.0,23480.0,422458.0,225751.0,845.0,1544.0,189.0,61280.0,3330.0,1300.0,100829.0,27390.0,422458,40860,10.3
67,25.759926233193273,00DA,17.71134794890999,E08000035,00DA,00DAHP,751485,154671.0,493473.0,103341.0,751485,731373,20112,1,751485.0,609714.0,7031.0,6571.0,16130.0,22492.0,14894.0,6728.0,67925.0,751485.0,419790.0,2772.0,7048.0,6847.0,40772.0,8914.0,2396.0,212229.0,50717.0,751485,55172,13.6
68,25.75989763636365,00DB,14.698231098927817,E08000036,00DB,00DBFZ,325837,68414.0,205872.0,51551.0,325837,322264,3573,3,325837.0,302331.0,908.0,3772.0,1540.0,4896.0,1955.0,326.0,10109.0,325837.0,216215.0,573.0,831.0,117.0,6475.0,399.0,973.0,79497.0,20757.0,325837,33861,9.6
69,34.24970293103448,00EB,20.35186852776186,E06000001,00EB,00EBMU,92028,20370.0,56996.0,14662.0,92028,91091,937,0,92028.0,88924.0,193.0,287.0,266.0,291.0,129.0,36.0,1902.0,92028.0,64349.0,152.0,168.0,9.0,689.0,97.0,178.0,20507.0,5879.0,92028,9386,9.8
70,38.25284803409091,00EC,22.960996267077704,E06000002,00EC,00ECNC,138412,31750.0,87171.0,19491.0,138412,136156,2256,0,138412.0,119106.0,574.0,592.0,1477.0,6811.0,1470.0,92.0,8290.0,138412.0,87511.0,370.0,591.0,45.0,9757.0,564.0,246.0,30797.0,8531.0,138412,5387,25.7
71,29.406759760869544,00EE,19.905210876633635,E06000003,00EE,00EEMZ,135177,27774.0,82811.0,24592.0,135177,133929,1248,0,135177.0,131928.0,415.0,130.0,91.0,295.0,80.0,34.0,2204.0,135177.0,95111.0,187.0,64.0,33.0,598.0,43.0,362.0,30054.0,8725.0,135177,24490,5.5
72,24.405609623931625,00EF,18.817529663713398,E06000004,00EF,00EFNQ,191610,42275.0,121199.0,28136.0,191610,187959,3651,1,191610.0,178965.0,536.0,334.0,1488.0,3072.0,936.0,84.0,6195.0,191610.0,130723.0,388.0,675.0,94.0,4143.0,625.0,382.0,42910.0,11670.0,191610,20393,9.4
73,26.077203476190476,00EH,17.669317125823117,E06000005,00EH,00EHNC,105564,22928.0,65370.0,17266.0,105564,104111,1453,0,105564.0,98898.0,328.0,857.0,726.0,145.0,206.0,105.0,4299.0,105564.0,71122.0,307.0,317.0,45.0,971.0,361.0,310.0,25415.0,6716.0,105564,19748,5.3
74,27.042698956250007,00EJ,14.753088519449204,E06000047,00EJ,00EJNQ,513242,100091.0,326759.0,86392.0,513242,500288,12954,8,513242.0,495664.0,1229.0,1694.0,1368.0,463.0,447.0,158.0,12219.0,513242.0,369715.0,1001.0,607.0,208.0,1934.0,609.0,1525.0,107281.0,30362.0,513242,222606,2.3
75,20.22219721105526,00EM,13.7212861545311,E06000048,00EM,00EMNR,316028,61497.0,195295.0,59236.0,316028,310591,5437,1,316028.0,307097.0,833.0,542.0,939.0,351.0,193.0,114.0,5959.0,316028.0,216673.0,578.0,335.0,169.0,1018.0,494.0,980.0,75620.0,20161.0,316028,501302,0.6
76,13.313607264069258,00EQ,11.169601883585514,E06000049,00EQ,00EQNF,370127,75002.0,228027.0,67098.0,370127,365065,5062,0,370127.0,346264.0,2241.0,3643.0,2147.0,856.0,664.0,511.0,13801.0,370127.0,254940.0,882.0,1328.0,581.0,2438.0,279.0,1065.0,83973.0,24641.0,370127,116638,3.2
77,33.10336430379747,00ET,18.70000776819277,E06000006,00ET,00ETMY,125746,28266.0,80255.0,17225.0,125746,124874,872,0,125746.0,121210.0,654.0,368.0,282.0,44.0,95.0,134.0,2959.0,125746.0,94314.0,216.0,194.0,44.0,267.0,55.0,303.0,23543.0,6810.0,125746,7910,15.9
78,18.578900799999996,00EU,15.138372026288575,E06000007,00EU,00EUNB,202228,44010.0,128112.0,30106.0,202228,198828,3400,0,202228.0,187968.0,1357.0,1566.0,1803.0,1179.0,389.0,214.0,7752.0,202228.0,144405.0,457.0,1118.0,147.0,2097.0,361.0,513.0,41293.0,11837.0,202228,18065,11.2
79,17.27793825118483,00EW,14.044141702301177,E06000050,00EW,00EWNN,329608,66039.0,206163.0,57406.0,329608,326236,3372,2,329608.0,312013.0,2337.0,1934.0,1242.0,336.0,586.0,196.0,10964.0,329608.0,231126.0,776.0,653.0,250.0,1686.0,195.0,854.0,72649.0,21419.0,329608,91666,3.6
80,35.47502465934066,00EX,20.34301805672358,E06000008,00EX,00EXMZ,147489,38645.0,90977.0,17867.0,147489,145827,1662,0,147489.0,98144.0,794.0,1314.0,19791.0,17801.0,614.0,202.0,8829.0,147489.0,77599.0,306.0,574.0,54.0,39817.0,161.0,295.0,20374.0,8309.0,147489,13701,10.8
81,40.69405276595746,00EY,20.780905317526944,E06000009,00EY,00EYMZ,142065,28853.0,87602.0,25610.0,142065,137960,4105,4,142065.0,133042.0,1029.0,1450.0,627.0,223.0,183.0,111.0,5400.0,142065.0,95426.0,450.0,337.0,252.0,1061.0,61.0,571.0,34815.0,9092.0,142065,3488,40.7
82,37.80712670552146,00FA,19.480748092652874,E06000010,00FA,00FAMX,256406,54779.0,167986.0,33641.0,256406,252748,3658,1,256406.0,229920.0,550.0,4144.0,1086.0,882.0,2472.0,236.0,17116.0,256406.0,140753.0,771.0,439.0,172.0,5447.0,289.0,794.0,89336.0,18405.0,256406,7145,35.9
83,15.218969043062206,00FB,11.785136152240375,E06000011,00FB,00FBND,334179,64075.0,203098.0,67006.0,334179,326951,7228,0,334179.0,321309.0,908.0,1267.0,1081.0,396.0,355.0,175.0,8688.0,334179.0,227343.0,702.0,607.0,337.0,1309.0,174.0,863.0,78296.0,24548.0,334179,240768,1.4
84,29.83161163551403,00FC,20.82978819761511,E06000012,00FC,00FCMQ,159616,34358.0,98616.0,26642.0,159616,157786,1830,0,159616.0,152240.0,414.0,1051.0,513.0,195.0,306.0,71.0,4826.0,159616.0,96836.0,347.0,386.0,64.0,1332.0,158.0,533.0,48476.0,11484.0,159616,19184,8.3
85,22.124947009999993,00FD,14.844061681180222,E06000013,00FD,00FDMR,167446,35558.0,103628.0,28260.0,167446,165871,1575,1,167446.0,154526.0,727.0,2487.0,1122.0,862.0,365.0,64.0,7293.0,167446.0,110554.0,381.0,445.0,48.0,3024.0,538.0,417.0,40176.0,11863.0,167446,84631,2
86,13.109623516949155,00FF,10.329052691616047,E06000014,00FF,00FFNG,198051,35955.0,130632.0,31464.0,198051,190392,7659,2,198051.0,178613.0,1103.0,1438.0,1531.0,417.0,903.0,205.0,13841.0,198051.0,117856.0,1016.0,983.0,202.0,2072.0,133.0,747.0,59646.0,15396.0,198051,27194,7.3
87,24.05279714965987,00FK,16.12976767162667,E06000015,00FK,00FKMX,248752,56926.0,156237.0,35589.0,248752,244625,4127,1,248752.0,187386.0,2319.0,3028.0,10907.0,14620.0,3156.0,3405.0,23931.0,248752.0,131129.0,822.0,2198.0,110.0,19006.0,8891.0,985.0,68668.0,16943.0,248752,7803,31.9
88,33.55384825668446,00FN,15.961399632747002,E06000016,00FN,00FNNF,329839,77887.0,216866.0,35086.0,329839,321527,8312,1,329839.0,148629.0,2524.0,5584.0,93335.0,8067.0,12480.0,4790.0,54430.0,329839.0,106872.0,1224.0,50087.0,295.0,61440.0,14457.0,1839.0,75280.0,18345.0,329839,7331,45
89,9.02472747826087,00FP,3.928773620516403,E06000017,00FP,00FPMS,37369,8120.0,21861.0,7388.0,37369,34252,3117,0,37369.0,35241.0,217.0,104.0,113.0,38.0,116.0,107.0,1433.0,37369.0,25481.0,100.0,75.0,54.0,131.0,31.0,149.0,8728.0,2620.0,37369,38152,1
90,34.76230648295454,00FY,15.163899419184967,E06000018,00FY,00FYNE,305680,62394.0,209652.0,33634.0,305680,289738,15942,3,305680.0,199990.0,2819.0,5975.0,9901.0,16771.0,9877.0,9382.0,50965.0,305680.0,135216.0,2051.0,4498.0,1069.0,26919.0,4312.0,1483.0,106954.0,23178.0,305680,7461,41
91,18.030359172413792,00GA,7.876938206930847,E06000019,00GA,00GANY,183477,36034.0,110786.0,36657.0,183477,180595,2882,1,183477.0,171922.0,709.0,2765.0,490.0,80.0,160.0,103.0,7248.0,183477.0,124403.0,562.0,228.0,131.0,364.0,80.0,893.0,41766.0,15050.0,183477,217973,0.8
92,23.866505509259262,00GF,14.635908965849234,E06000020,00GF,00GFNM,166641,38876.0,105302.0,22463.0,166641,164440,2201,0,166641.0,149096.0,729.0,1967.0,3076.0,2243.0,1023.0,607.0,7900.0,166641.0,102892.0,398.0,872.0,78.0,3019.0,2118.0,692.0,45599.0,10973.0,166641,29031,5.7
93,16.513516348958337,00GG,7.704408551523776,E06000051,00GG,00GGMB,306129,61263.0,185472.0,59394.0,306129,298183,7946,2,306129.0,292047.0,1410.0,1620.0,752.0,216.0,302.0,164.0,9618.0,306129.0,210268.0,792.0,378.0,127.0,989.0,256.0,1113.0,69725.0,22481.0,306129,319730,1
94,35.29081823124998,00GL,17.32070068457617,E06000021,00GL,00GLNT,249008,54599.0,157952.0,36457.0,249008,246075,2933,2,249008.0,215222.0,636.0,1529.0,2329.0,10429.0,2536.0,834.0,15493.0,249008.0,151624.0,760.0,1384.0,66.0,14993.0,579.0,923.0,62737.0,15942.0,249008,9345,26.6
95,12.336867408695653,00HA,8.641844084802173,E06000022,00HA,00HANP,176016,33702.0,112300.0,30014.0,176016,169977,6039,0,176016.0,158640.0,1146.0,1147.0,1116.0,170.0,499.0,672.0,12626.0,176016.0,99468.0,941.0,535.0,254.0,1179.0,140.0,935.0,57626.0,14938.0,176016,34574,5.1
96,24.77122569444444,00HB,15.504365637099554,E06000023,00HB,00HBNM,428234,87503.0,287972.0,52759.0,428234,418814,9420,0,428234.0,333432.0,3851.0,5632.0,6547.0,6863.0,12085.0,6727.0,53097.0,428234.0,200254.0,2549.0,2712.0,777.0,22016.0,2133.0,2793.0,160218.0,34782.0,428234,10961,39.1
97,15.64345800806452,00HC,14.321293525560023,E06000024,00HC,00HCNP,202566,41401.0,121171.0,39994.0,202566,199225,3341,1,202566.0,190553.0,1113.0,1428.0,817.0,111.0,383.0,188.0,7973.0,202566.0,123545.0,554.0,340.0,157.0,869.0,95.0,939.0,60867.0,15200.0,202566,37379,5.4
98,10.856714913580246,00HD,7.106252877843658,E06000025,00HD,00HDRC,262767,56888.0,164157.0,41722.0,262767,258207,4560,0,262767.0,241611.0,1223.0,1626.0,2699.0,698.0,987.0,980.0,12943.0,262767.0,156504.0,708.0,1681.0,145.0,2176.0,623.0,888.0,80607.0,19435.0,262767,49695,5.3
99,22.579812394495406,00HE,8.885161534450916,E06000052,00HE,00HEMJ,532273,102516.0,322018.0,107739.0,532273,523432,8841,6,532273.0,509628.0,2046.0,1884.0,837.0,107.0,292.0,368.0,17111.0,532273.0,318357.0,1726.0,556.0,389.0,855.0,105.0,3609.0,161320.0,45356.0,532273,354619,1.5
100,17.47596,00HF,,E06000053,00HF,00HFMA,2203,353.0,1385.0,465.0,2203,2123,80,0,2203.0,2087.0,10.0,15.0,0.0,0.0,1.0,1.0,89.0,2203.0,1218.0,9.0,1.0,4.0,3.0,0.0,12.0,742.0,214.0,2203,1637,1.3
101,25.576493281250006,00HG,14.720579002772963,E06000026,00HG,00HGMX,256384,50893.0,166367.0,39124.0,256384,251100,5284,2,256384.0,238263.0,1105.0,1910.0,875.0,202.0,1106.0,343.0,12580.0,256384.0,148917.0,881.0,567.0,168.0,2078.0,89.0,1198.0,84295.0,18191.0,256384,7983,32.1
102,26.534981921348322,00HH,13.245208308288888,E06000027,00HH,00HHMN,130959,24789.0,77060.0,29110.0,130959,127908,3051,0,130959.0,124162.0,657.0,851.0,403.0,79.0,140.0,73.0,4594.0,130959.0,82924.0,389.0,128.0,109.0,521.0,41.0,702.0,36035.0,10110.0,130959,6287,20.8
103,23.43139844859814,00HN,12.995272357078957,E06000028,00HN,00HNMW,183491,31784.0,121086.0,30621.0,183491,179138,4353,1,183491.0,153752.0,1355.0,3579.0,1940.0,213.0,1208.0,380.0,21064.0,183491.0,104828.0,1215.0,1292.0,1343.0,3264.0,156.0,1216.0,55911.0,14266.0,183491,4618,39.7
104,16.048468714285715,00HP,9.993304333058774,E06000029,00HP,00HPMP,147645,29216.0,89898.0,28531.0,147645,145103,2542,1,147645.0,135698.0,756.0,1352.0,1098.0,96.0,329.0,119.0,8197.0,147645.0,89243.0,538.0,511.0,404.0,1035.0,79.0,717.0,43922.0,11196.0,147645,6475,22.8
105,17.167477042016806,00HX,13.62370061265882,E06000030,00HX,00HXMY,209156,46523.0,135525.0,27108.0,209156,207858,1298,0,209156.0,177028.0,1852.0,2706.0,6901.0,1292.0,1718.0,807.0,16852.0,209156.0,120287.0,1209.0,2597.0,151.0,3538.0,1228.0,1061.0,64780.0,14305.0,209156,23010,9.1
106,12.377144832740216,00HY,7.67935663830478,E06000054,00HY,00HYMA,470981,103400.0,287274.0,80307.0,470981,457954,13027,2,470981.0,439725.0,2381.0,3190.0,1547.0,215.0,1418.0,1151.0,21354.0,470981.0,301651.0,1621.0,1308.0,384.0,2074.0,303.0,2417.0,125045.0,36178.0,470981,325534,1.4
107,26.08266049038462,00JA,13.800719806112351,E06000031,00JA,00JANB,183631,43877.0,116392.0,23362.0,183631,181827,1804,1,183631.0,130232.0,1257.0,5778.0,4636.0,12078.0,2480.0,1174.0,25996.0,183631.0,104202.0,463.0,2320.0,144.0,17251.0,1184.0,591.0,45183.0,12293.0,183631,34338,5.3
108,25.467283479338835,00KA,12.581541994471003,E06000032,00KA,00KAMS,203201,52181.0,128514.0,22506.0,203201,201549,1652,0,203201.0,90530.0,6126.0,6946.0,10625.0,29353.0,9169.0,8177.0,42275.0,203201.0,96271.0,652.0,6749.0,326.0,49991.0,2347.0,898.0,33594.0,12373.0,203201,4335,46.9
109,17.815172519607845,00KB,12.109941984919118,E06000055,00KB,00KBND,157479,35875.0,98197.0,23407.0,157479,154536,2943,0,157479.0,112588.0,1683.0,3719.0,8122.0,3270.0,2741.0,2843.0,22513.0,157479.0,93346.0,509.0,2420.0,171.0,8610.0,3336.0,1506.0,37229.0,10352.0,157479,47641,3.3
110,10.736066292207802,00KC,7.623301586666215,E06000056,00KC,00KCNF,254381,56350.0,160735.0,37296.0,254381,252120,2261,0,254381.0,228053.0,3149.0,1325.0,2533.0,442.0,2054.0,1230.0,15595.0,254381.0,158236.0,779.0,1668.0,499.0,1931.0,746.0,882.0,72355.0,17285.0,254381,71566,3.6
111,22.93002913084112,00KF,15.36559903767584,E06000033,00KF,00KFMP,173658,37359.0,107307.0,28992.0,173658,171489,2169,0,173658.0,151136.0,1496.0,1226.0,1810.0,1059.0,2728.0,524.0,13679.0,173658.0,96755.0,801.0,1161.0,2150.0,3309.0,149.0,908.0,54880.0,13545.0,173658,4176,41.6
112,20.12142163157894,00KG,11.915599793999592,E06000034,00KG,00KGMX,157705,38415.0,100537.0,18753.0,157705,157072,633,0,157705.0,127587.0,1108.0,1846.0,2234.0,534.0,9742.0,1336.0,13318.0,157705.0,99891.0,615.0,1178.0,221.0,3164.0,1224.0,456.0,41061.0,9895.0,157705,16338,9.7
113,20.817616445121942,00LC,12.524342732333595,E06000035,00LC,00LCNN,263925,60877.0,168533.0,34515.0,263925,259988,3937,0,263925.0,225654.0,1946.0,1327.0,7132.0,1516.0,4742.0,1428.0,20180.0,263925.0,152637.0,937.0,2756.0,208.0,5169.0,3846.0,1392.0,78995.0,17985.0,263925,19203,13.7
114,9.379547597297297,00MA,6.0044462643013015,E06000036,00MA,00MAMW,113205,26660.0,73335.0,13210.0,113205,110512,2693,0,113205.0,96080.0,984.0,790.0,1989.0,518.0,1586.0,402.0,10856.0,113205.0,68524.0,825.0,1824.0,176.0,1276.0,455.0,490.0,32184.0,7451.0,113205,10939,10.3
115,9.959383938144331,00MB,6.00779011832023,E06000037,00MB,00MBNJ,153822,35394.0,96429.0,21999.0,153822,150878,2944,0,153822.0,139044.0,1284.0,979.0,1675.0,473.0,701.0,514.0,9152.0,153822.0,97896.0,495.0,1106.0,212.0,1218.0,236.0,607.0,41042.0,11010.0,153822,70417,2.2
116,20.729468376344098,00MC,10.797573908904456,E06000038,00MC,00MCMR,155698,33395.0,105496.0,16807.0,155698,151330,4368,0,155698.0,101725.0,2269.0,3495.0,6514.0,6967.0,6087.0,3279.0,25362.0,155698.0,77848.0,1876.0,5661.0,355.0,11007.0,947.0,701.0,45931.0,11372.0,155698,4040,38.5
117,23.940394756410253,00MD,8.180581675610009,E06000039,00MD,00MDMQ,140205,37224.0,90884.0,12097.0,140205,139697,508,0,140205.0,48401.0,1607.0,7621.0,21922.0,24869.0,7548.0,3096.0,25141.0,140205.0,57726.0,743.0,8643.0,87.0,32655.0,14889.0,482.0,17024.0,7956.0,140205,3254,43.1
118,8.932643488636366,00ME,5.876994651596506,E06000040,00ME,00MEMZ,144560,32570.0,89360.0,22630.0,144560,141065,3495,1,144560.0,112081.0,2055.0,1392.0,5860.0,4238.0,1039.0,473.0,17422.0,144560.0,90051.0,780.0,2660.0,475.0,5684.0,2941.0,513.0,31353.0,10103.0,144560,19651,7.4
119,5.4525249759999985,00MF,4.5978226943712555,E06000041,00MF,00MFNB,154380,35460.0,96650.0,22270.0,154380,151740,2640,0,154380.0,129119.0,1367.0,615.0,5331.0,2865.0,1203.0,712.0,13168.0,154380.0,91905.0,572.0,3183.0,508.0,4352.0,2043.0,454.0,40143.0,11220.0,154380,17898,8.6
120,16.029891999999997,00MG,12.522820816416692,E06000042,00MG,00MGNB,248821,61731.0,161539.0,25551.0,248821,246715,2106,0,248821.0,183934.0,2498.0,3164.0,8106.0,3851.0,13058.0,2524.0,31686.0,248821.0,131352.0,1246.0,6918.0,427.0,11913.0,1372.0,1216.0,77939.0,16438.0,248821,30863,8.1
121,26.0937003902439,00ML,14.42987180950235,E06000043,00ML,00MLND,273369,49947.0,189813.0,33609.0,273369,266059,7310,1,273369.0,220018.0,3772.0,1952.0,2996.0,649.0,2893.0,879.0,40210.0,273369.0,117276.0,2742.0,1792.0,2670.0,6095.0,342.0,2409.0,115954.0,24089.0,273369,8267,33.1
122,25.233738959349598,00MR,14.594363192272912,E06000044,00MR,00MRMP,205056,42428.0,136940.0,25688.0,205056,200052,5004,4,205056.0,172313.0,1071.0,1668.0,2911.0,539.0,2958.0,540.0,23056.0,205056.0,106999.0,1162.0,1282.0,235.0,7162.0,468.0,1050.0,71826.0,14872.0,205056,4041,50.7
123,24.88790965068494,00MS,12.424268230754386,E06000045,00MS,00MSMR,236882,46149.0,161851.0,28882.0,236882,228459,8423,2,236882.0,183980.0,1746.0,7619.0,6742.0,3019.0,3508.0,1132.0,29136.0,236882.0,122018.0,1331.0,2482.0,254.0,9903.0,3476.0,1329.0,79379.0,16710.0,236882,4989,47.5
